Subpopulation,Indicator,NResp,Value,Estimate.P,LCB95Pct.P,UCB95Pct.P
Virginia,VSCIAll,370,65.62282643,59.89537806,55.66263775,64.12811836
Virginia,VSCIAll,371,65.80722055,60.42109111,56.20671363,64.63546858
Virginia,VSCIAll,372,65.83112864,60.51135012,56.29723354,64.72546671
Virginia,VSCIAll,373,65.83232934,60.56807688,56.3538455,64.78230826
Virginia,VSCIAll,374,65.935,60.62480364,56.41160241,64.83800486
Virginia,VSCIAll,375,65.98318,61.15051669,56.94888472,65.35214865
Virginia,VSCIAll,376,66.03137337,61.2726354,57.07516061,65.47011019
Virginia,VSCIAll,377,66.11521523,61.79834845,57.6106914,65.9860055
Virginia,VSCIAll,378,66.205,61.85507521,57.66948225,66.04066817
Virginia,VSCIAll,379,66.28,61.87398413,57.68847292,66.05949534
Virginia,VSCIAll,380,66.31,61.96424314,57.7809135,66.14757279
Virginia,VSCIAll,381,66.32040314,61.99179857,57.80859707,66.17500006
Virginia,VSCIAll,382,66.325,62.04852533,57.86986285,66.22718781
Virginia,VSCIAll,383,66.425,62.13878434,57.96334118,66.3142275
Virginia,VSCIAll,384,66.48391339,62.31402202,58.14974484,66.47829921
Virginia,VSCIAll,385,66.51747,62.34157745,58.17703447,66.50612043
Virginia,VSCIAll,386,66.54,62.60443397,58.43320593,66.77566202
Virginia,VSCIAll,387,66.55,63.13014702,59.00239668,67.25789735
Virginia,VSCIAll,388,66.56,63.25226574,59.13152016,67.37301131
Virginia,VSCIAll,389,66.56153902,63.34252475,59.22088607,67.46416344
Virginia,VSCIAll,390,66.56478003,63.46464347,59.34432358,67.58496336
Virginia,VSCIAll,391,66.62,63.58676219,59.46473926,67.70878512
Virginia,VSCIAll,392,66.6831679,63.6770212,59.56067396,67.79336845
Virginia,VSCIAll,393,66.69504659,63.76728022,59.64931301,67.88524743
Virginia,VSCIAll,394,66.70494755,63.85753923,59.74236218,67.97271628
Virginia,VSCIAll,395,66.96129106,63.97965795,59.8615068,68.0978091
Virginia,VSCIAll,396,67.165,64.06991696,59.95191278,68.18792115
Virginia,VSCIAll,397,67.19,64.16017598,60.04141012,68.27894184
Virginia,VSCIAll,398,67.23,64.21690274,60.09898434,68.33482114
Virginia,VSCIAll,399,67.34190006,64.33902146,60.2155813,68.46246161
Virginia,VSCIAll,400,67.36,64.42928047,60.30352671,68.55503423
Virginia,VSCIAll,401,67.37891884,64.95499352,60.90827382,69.00171322
Virginia,VSCIAll,402,67.39,64.98254894,60.93541345,69.02968444
Virginia,VSCIAll,403,67.4014,65.10466766,61.0524724,69.15686292
Virginia,VSCIAll,404,67.41847246,65.13222308,61.08085546,69.18359071
Virginia,VSCIAll,405,67.46,65.151132,61.09989822,69.20236579
Virginia,VSCIAll,406,67.54004425,65.24139102,61.1885873,69.29419474
Virginia,VSCIAll,407,67.60168005,65.26894644,61.21596089,69.321932
Virginia,VSCIAll,408,67.61191569,65.3256732,61.27231642,69.37902998
Virginia,VSCIAll,409,67.655,65.44779192,61.38847412,69.50710972
Virginia,VSCIAll,410,67.665,65.46758697,61.40929944,69.52587451
Virginia,VSCIAll,411,67.75,65.55784599,61.50302114,69.61267084
Virginia,VSCIAll,412,67.83,66.08355903,62.0591436,70.10797447
Virginia,VSCIAll,413,67.86650066,66.60927208,62.62094044,70.59760372
Virginia,VSCIAll,414,67.91102139,66.6995311,62.70333739,70.6957248
Virginia,VSCIAll,415,67.95278259,66.72708652,62.73054731,70.72362573
Virginia,VSCIAll,416,67.995,66.81734553,62.82522569,70.80946538
Virginia,VSCIAll,417,67.99908248,66.90760455,62.9206808,70.89452829
Virginia,VSCIAll,418,68.005,66.96433131,62.97897034,70.94969228
Virginia,VSCIAll,419,68.04,67.49004435,63.52161812,71.45847059
Virginia,VSCIAll,420,68.11964612,67.54677111,63.57937985,71.51416237
Virginia,VSCIAll,421,68.23,67.60349787,63.63679642,71.57019933
Virginia,VSCIAll,422,68.25270947,68.12921092,64.20369972,72.05472212
Virginia,VSCIAll,423,68.36,68.25132964,64.31842257,72.1842367
Virginia,VSCIAll,424,68.365,68.27888506,64.34583331,72.21193681
Virginia,VSCIAll,425,68.405,68.30644049,64.37317553,72.23970544
Virginia,VSCIAll,426,68.43728833,68.4285592,64.49799862,72.35911978
Virginia,VSCIAll,427,68.51041767,68.55067792,64.62545449,72.47590135
Virginia,VSCIAll,428,68.52,68.64093694,64.71780379,72.56407008
Virginia,VSCIAll,429,68.535,68.69766369,64.77535271,72.61997468
Virginia,VSCIAll,430,68.61492997,68.75439045,64.8349513,72.67382961
Virginia,VSCIAll,431,68.71,68.87650917,64.95982461,72.79319373
Virginia,VSCIAll,432,68.735,69.40222222,65.50099543,73.303449
Virginia,VSCIAll,433,68.79,69.52434094,65.62273299,73.42594888
Virginia,VSCIAll,434,68.79215809,69.61459995,65.72020419,73.50899571
Virginia,VSCIAll,435,68.81,69.73671867,65.8386204,73.63481694
Virginia,VSCIAll,436,68.83749602,69.79344543,65.89038313,73.69650772
Virginia,VSCIAll,437,68.86,69.83415167,65.93038426,73.73791908
Virginia,VSCIAll,438,68.905,69.92441068,66.01996935,73.82885202
Virginia,VSCIAll,439,68.96,69.98113744,66.08008534,73.88218955
Virginia,VSCIAll,440,68.97706346,70.07139646,66.17199039,73.97080252
Virginia,VSCIAll,441,69.025,70.19351517,66.28646745,74.1005629
Virginia,VSCIAll,442,69.03,70.71922822,66.85386245,74.58459399
Virginia,VSCIAll,443,69.06,70.84134694,66.98412736,74.69856652
Virginia,VSCIAll,444,69.06343505,70.96346566,67.10720974,74.81972158
Virginia,VSCIAll,445,69.09,71.02019242,67.16481093,74.87557391
Virginia,VSCIAll,446,69.19,71.04774784,67.19283902,74.90265666
Virginia,VSCIAll,447,69.2,71.13800685,67.28677545,74.98923826
Virginia,VSCIAll,448,69.22616288,71.16556228,67.31524892,75.01587564
Virginia,VSCIAll,449,69.24890639,71.25582129,67.40902836,75.10261422
Virginia,VSCIAll,450,69.555,71.31254805,67.46140135,75.16369475
Virginia,VSCIAll,451,69.5558389,71.40280707,67.55873622,75.24687792
Virginia,VSCIAll,452,69.66098289,71.45953383,67.61652573,75.30254192
Virginia,VSCIAll,453,69.72347879,71.51626058,67.67246632,75.36005485
Virginia,VSCIAll,454,69.7274803,71.57298734,67.73037781,75.41559687
Virginia,VSCIAll,455,69.74,71.60054277,67.75861172,75.44247382
Virginia,VSCIAll,456,69.75,71.69080178,67.84535185,75.53625172
Virginia,VSCIAll,457,69.76553384,71.8129205,67.97298432,75.65285668
Virginia,VSCIAll,458,69.775,71.84047592,67.99974092,75.68121093
Virginia,VSCIAll,460,69.78,71.95826204,68.1187759,75.79774818
Virginia,VSCIAll,461,69.795,72.08038076,68.22983557,75.93092595
Virginia,VSCIAll,462,69.88601547,72.60609381,68.80034267,76.41184495
Virginia,VSCIAll,463,69.9656757,72.69635282,68.89219861,76.50050703
Virginia,VSCIAll,464,69.99343681,73.22206587,69.45397844,76.9901533
Virginia,VSCIAll,465,70.01788558,73.34418459,69.5788749,77.10949427
Virginia,VSCIAll,466,70.05,73.86989763,70.1484456,77.59134967
Virginia,VSCIAll,467,70.09,73.93095699,70.21002516,77.65188882
Virginia,VSCIAll,468,70.11499511,74.02121601,70.30377581,77.73865621
Virginia,VSCIAll,469,70.14,74.07794277,70.36230581,77.79357973
Virginia,VSCIAll,470,70.19959564,74.13466953,70.42252702,77.84681203
Virginia,VSCIAll,471,70.24,74.19139628,70.48021805,77.90257452
Virginia,VSCIAll,472,70.25417842,74.2816553,70.56985862,77.99345198
Virginia,VSCIAll,473,70.25992669,74.37191431,70.66139189,78.08243674
Virginia,VSCIAll,474,70.27,74.42864107,70.72228142,78.13500073
Virginia,VSCIAll,475,70.29530925,74.4561965,70.74983968,78.16255331
Virginia,VSCIAll,476,70.44,74.57831521,70.87718372,78.27944671
Virginia,VSCIAll,478,70.55,74.75716069,71.0569908,78.45733059
Virginia,VSCIAll,479,70.57,74.84741971,71.15081158,78.54402784
Virginia,VSCIAll,480,70.585,74.90414647,71.20765061,78.60064232
Virginia,VSCIAll,481,70.65832454,75.02626518,71.33236554,78.72016483
Virginia,VSCIAll,482,70.76,75.03545032,71.34129892,78.72960173
Virginia,VSCIAll,483,70.81702097,75.15756904,71.45995141,78.85518668
Virginia,VSCIAll,484,70.825,75.2142958,71.51633881,78.91225279
Virginia,VSCIAll,485,70.83947643,75.24185123,71.5426094,78.94109305
Virginia,VSCIAll,486,70.99086469,75.33211024,71.63414714,79.03007334
Virginia,VSCIAll,487,70.99301608,75.388837,71.69058728,79.08708672
Virginia,VSCIAll,488,71.10062616,75.44556376,71.74882283,79.14230468
Virginia,VSCIAll,489,71.105,75.50229052,71.80609833,79.1984827
Virginia,VSCIAll,490,71.12235148,75.55901728,71.86343199,79.25460256
Virginia,VSCIAll,491,71.2024398,75.59972351,71.904722,79.29472503
Virginia,VSCIAll,492,71.20767668,75.61951857,71.9254228,79.31361434
Virginia,VSCIAll,493,71.22,75.74163729,72.05000054,79.43327404
Virginia,VSCIAll,494,71.24139668,75.863756,72.17664512,79.55086689
Virginia,VSCIAll,495,71.34273973,75.92048276,72.23500623,79.60595929
Virginia,VSCIAll,496,71.35,76.44619581,72.78039984,80.11199178
Virginia,VSCIAll,498,71.42,76.57716106,72.90732893,80.24699319
Virginia,VSCIAll,499,71.48,76.63388782,72.96236837,80.30540728
Virginia,VSCIAll,500,71.49189621,76.75600654,73.0920982,80.41991488
Virginia,VSCIAll,501,71.50836734,76.8127333,73.15032219,80.47514441
Virginia,VSCIAll,502,71.51791429,76.93485202,73.28444858,80.58525545
Virginia,VSCIAll,503,71.53421647,76.99157878,73.34302714,80.64013041
Virginia,VSCIAll,504,71.53454558,77.0191342,73.37056287,80.66770553
Virginia,VSCIAll,505,71.59,77.14125292,73.49743538,80.78507045
Virginia,VSCIAll,506,71.60277807,77.16880834,73.52589906,80.81171763
Virginia,VSCIAll,507,71.61,77.43166486,73.80922041,81.05410932
Virginia,VSCIAll,508,71.64071003,77.45922029,73.83667091,81.08176967
Virginia,VSCIAll,509,71.68089765,77.5494793,73.93033529,81.16862332
Virginia,VSCIAll,510,71.74285532,78.07519235,74.4973464,81.6530383
Virginia,VSCIAll,511,71.805,78.19731107,74.6199664,81.77465574
Virginia,VSCIAll,512,71.97,78.31942979,74.74436917,81.8944904
Virginia,VSCIAll,513,71.98403131,78.4415485,74.87614222,82.00695479
Virginia,VSCIAll,514,72.025,78.96726155,75.45014276,82.48438034
Virginia,VSCIAll,515,72.02608694,79.05752057,75.54183539,82.57320575
Virginia,VSCIAll,516,72.04656643,79.11424733,75.60017226,82.62832239
Virginia,VSCIAll,517,72.08256822,79.23636604,75.72580912,82.74692296
Virginia,VSCIAll,518,72.09987688,79.27707228,75.76659035,82.78755422
Virginia,VSCIAll,519,72.17,79.399191,75.87837763,82.92000438
Virginia,VSCIAll,520,72.21764562,79.57442868,76.04659623,83.10226113
Virginia,VSCIAll,521,72.29013084,79.59422374,76.06636933,83.12207814
Virginia,VSCIAll,522,72.43,79.61313266,76.08543352,83.14083179
Virginia,VSCIAll,523,72.50177953,80.1388457,76.69246037,83.58523104
Virginia,VSCIAll,524,72.54,80.26096442,76.82013923,83.70178961
Virginia,VSCIAll,525,72.62541046,80.78667747,77.40850125,84.16485368
Virginia,VSCIAll,526,72.73603245,80.90879619,77.53555577,84.2820366
Virginia,VSCIAll,527,72.76417158,80.93635161,77.56333914,84.30936408
Virginia,VSCIAll,528,72.8844746,80.99307837,77.62153213,84.3646246
Virginia,VSCIAll,529,72.94738709,81.04980513,77.67765502,84.42195523
Virginia,VSCIAll,530,73.07890664,81.57551817,78.27602344,84.8750129
Virginia,VSCIAll,531,73.08,81.66577719,78.36743596,84.96411841
Virginia,VSCIAll,532,73.11411404,81.7560362,78.4557582,85.0563142
Virginia,VSCIAll,533,73.12,81.81276296,78.51570956,85.10981636
Virginia,VSCIAll,534,73.34,82.07561949,78.80201019,85.34922878
Virginia,VSCIAll,535,73.41,82.1977382,78.926197,85.4692794
Virginia,VSCIAll,536,73.4417308,82.25446496,78.98591223,85.5230177
Virginia,VSCIAll,537,73.46930983,82.31119172,79.04490368,85.57747976
Virginia,VSCIAll,538,73.5,82.37225108,79.10761632,85.63688584
Virginia,VSCIAll,539,73.63717354,82.42897784,79.16792504,85.69003064
Virginia,VSCIAll,540,73.655,82.55109656,79.29747765,85.80471546
Virginia,VSCIAll,541,73.71,82.57865198,79.32221034,85.83509362
Virginia,VSCIAll,542,73.755,82.7007707,79.4342309,85.96731049
Virginia,VSCIAll,543,73.77086474,82.79102971,79.52153283,86.0605266
Virginia,VSCIAll,544,73.8,82.91314843,79.64620017,86.18009669
Virginia,VSCIAll,545,73.91,83.00340745,79.73875589,86.26805901
Virginia,VSCIAll,546,73.945,83.06013421,79.79578778,86.32448063
Virginia,VSCIAll,547,74.005,83.58584725,80.4066348,86.7650597
Virginia,VSCIAll,548,74.1,83.64257401,80.4645795,86.82056852
Virginia,VSCIAll,549,74.15,84.16828706,80.99752785,87.33904626
Virginia,VSCIAll,550,74.195,84.29040578,81.12128159,87.45952996
Virginia,VSCIAll,551,74.23,84.34713254,81.17971973,87.51454534
Virginia,VSCIAll,552,74.255,84.46925125,81.29652583,87.64197668
Virginia,VSCIAll,553,74.315,84.55951027,81.39486652,87.72415401
Virginia,VSCIAll,554,74.31538247,84.68162899,81.51889916,87.84435882
Virginia,VSCIAll,555,74.44396735,84.70918441,81.54737408,87.87099474
Virginia,VSCIAll,556,74.455,84.73673983,81.57474365,87.89873602
Virginia,VSCIAll,557,74.46122548,84.74592498,81.58406457,87.90778538
Virginia,VSCIAll,558,74.49,84.86804369,81.71085158,88.0252358
Virginia,VSCIAll,559,74.68,85.39375674,82.32835538,88.4591581
Virginia,VSCIAll,560,74.735,85.4504835,82.38256981,88.51839719
Virginia,VSCIAll,561,74.895,85.54074251,82.47695488,88.60453014
Virginia,VSCIAll,562,74.905,85.59746927,82.53545193,88.65948661
Virginia,VSCIAll,563,74.95313025,85.6250247,82.56358588,88.68646351
Virginia,VSCIAll,564,74.98560725,85.68175146,82.62104516,88.74245775
Virginia,VSCIAll,565,75.005,85.80387017,82.74891925,88.8588211
Virginia,VSCIAll,566,75.1,85.84457641,82.79057735,88.89857547
Virginia,VSCIAll,567,75.10417464,85.93483543,82.87515961,88.99451124
Virginia,VSCIAll,568,75.12287,86.46054847,83.45059352,89.47050343
Virginia,VSCIAll,569,75.21,86.58266719,83.57945396,89.58588042
Virginia,VSCIAll,570,75.33209371,86.70478591,83.69138205,89.71818977
Virginia,VSCIAll,571,75.34,87.23049896,84.32539321,90.13560471
Virginia,VSCIAll,572,75.56,87.28722572,84.38488047,90.18957096
Virginia,VSCIAll,573,75.61,87.34395248,84.44325474,90.24465021
Virginia,VSCIAll,574,75.635,87.86966552,85.04960652,90.68972452
Virginia,VSCIAll,575,75.685,88.0449032,85.22532133,90.86448508
Virginia,VSCIAll,576,75.68755241,88.57061625,85.83190163,91.30933087
Virginia,VSCIAll,577,75.83,88.61574576,85.87686995,91.35462157
Virginia,VSCIAll,578,75.89,88.67247252,85.93460026,91.41034478
Virginia,VSCIAll,579,75.915,88.73353188,85.99761657,91.46944719
Virginia,VSCIAll,580,76.02168991,88.7610873,86.02564756,91.49652704
Virginia,VSCIAll,581,76.03626769,88.85134632,86.12079253,91.5819001
Virginia,VSCIAll,582,76.06652142,88.97346503,86.25146587,91.6954642
Virginia,VSCIAll,583,76.11,89.09558375,86.38230392,91.80886359
Virginia,VSCIAll,584,76.16106658,89.21770247,86.51216092,91.92324402
Virginia,VSCIAll,585,76.26,89.74341552,87.14549358,92.34133746
Virginia,VSCIAll,586,76.37,89.86553423,87.273202,92.45786647
Virginia,VSCIAll,587,76.42974893,89.98765295,87.40294187,92.57236404
Virginia,VSCIAll,588,76.60864776,90.10977167,87.52300947,92.69653387
Virginia,VSCIAll,589,76.63,90.28500935,87.70132211,92.86869659
Virginia,VSCIAll,590,76.72,90.40712807,87.82065372,92.99360242
Virginia,VSCIAll,591,76.82,90.52924679,87.9316127,93.12688088
Virginia,VSCIAll,592,76.86988751,91.05495984,88.44860703,93.66131264
Virginia,VSCIAll,593,77.08625357,91.14521885,88.5441347,93.746303
Virginia,VSCIAll,594,77.15206802,91.23547787,88.63868618,93.83226956
Virginia,VSCIAll,595,77.26989924,91.29220462,88.69548,93.88892925
Virginia,VSCIAll,596,77.27485809,91.38246364,88.79146737,93.97345991
Virginia,VSCIAll,597,77.31,91.50458236,88.92016224,94.08900247
Virginia,VSCIAll,598,77.31561736,91.53213778,88.94816953,94.11610603
Virginia,VSCIAll,599,77.39,92.05785083,89.56158354,94.55411812
Virginia,VSCIAll,600,77.41261535,92.23308851,89.74412614,94.72205088
Virginia,VSCIAll,601,77.43727582,92.35520723,89.85817667,94.85223779
Virginia,VSCIAll,602,77.46,92.47732595,89.98877369,94.9658782
Virginia,VSCIAll,603,77.5,92.56758496,90.08344509,95.05172483
Virginia,VSCIAll,604,77.59157117,92.58738001,90.10288144,95.07187858
Virginia,VSCIAll,605,77.645,92.67763903,90.1986894,95.15658866
Virginia,VSCIAll,606,77.66227877,92.76789804,90.29161639,95.24417969
Virginia,VSCIAll,607,77.7474212,93.29361109,90.91120803,95.67601415
Virginia,VSCIAll,608,77.83615165,93.38387011,91.0062528,95.76148741
Virginia,VSCIAll,609,77.8725016,93.47412912,91.10070268,95.84755556
Virginia,VSCIAll,610,77.875,93.50168454,91.12900999,95.8743591
Virginia,VSCIAll,611,78.26421935,94.02739759,91.77323375,96.28156143
Virginia,VSCIAll,612,78.39,94.11765661,91.86802692,96.36728629
Virginia,VSCIAll,613,78.70575876,94.14521203,91.89610403,96.39432003
Virginia,VSCIAll,614,79.12,94.26733075,92.02531642,96.50934508
Virginia,VSCIAll,615,79.33211018,94.79304379,92.67557719,96.9105104
Virginia,VSCIAll,616,79.40015394,94.82059922,92.69976454,96.9414339
Virginia,VSCIAll,617,79.575,94.87732598,92.75611365,96.9985383
Virginia,VSCIAll,618,79.615,95.40303902,93.42108111,97.38499694
Virginia,VSCIAll,619,79.67211506,95.49329804,93.51627425,97.47032183
Virginia,VSCIAll,620,79.67736197,96.01901109,94.22789272,97.81012945
Virginia,VSCIAll,621,79.74,96.06414059,94.2734298,97.85485139
Virginia,VSCIAll,622,79.74627884,96.18625931,94.40564977,97.96686885
Virginia,VSCIAll,623,79.88,96.30837803,94.54020652,98.07654954
Virginia,VSCIAll,624,79.985,96.39863704,94.63735466,98.15991943
Virginia,VSCIAll,625,80.04753615,96.4553638,94.69687536,98.21385225
Virginia,VSCIAll,626,80.19615651,96.54562282,94.79543527,98.29581037
Virginia,VSCIAll,627,80.21793463,96.63588183,94.89339812,98.37836555
Virginia,VSCIAll,628,80.6385556,96.75800055,95.02909287,98.48690824
Virginia,VSCIAll,629,80.76,96.88011927,95.12657985,98.63365869
Virginia,VSCIAll,630,80.85,96.90767469,95.15413547,98.66121391
Virginia,VSCIAll,631,80.99,96.96440145,95.21275913,98.71604377
Virginia,VSCIAll,632,81.2875766,97.4901145,95.91196276,99.06826624
Virginia,VSCIAll,633,81.42460303,97.51766992,95.94014114,99.0951987
Virginia,VSCIAll,634,81.435,97.69290761,96.14182316,99.24399205
Virginia,VSCIAll,635,81.68,97.86814529,96.34669097,99.3895996
Virginia,VSCIAll,636,81.825,97.99026401,96.48218003,99.49834798
Virginia,VSCIAll,637,81.8619869,98.04699076,96.54199769,99.55198384
Virginia,VSCIAll,638,81.90945824,98.10371752,96.60220969,99.60522536
Virginia,VSCIAll,639,82.06,98.62943057,97.38259191,99.87626923
Virginia,VSCIAll,640,82.515,99.15514362,98.23203926,100
Virginia,VSCIAll,641,82.65137287,99.27726233,98.38087138,100
Virginia,VSCIAll,642,84.8,99.80297538,99.58361891,100
Virginia,VSCIAll,643,85.4,99.9250941,99.85576707,99.99442113
Virginia,VSCIAll,644,86.0234306,99.95264952,99.89842904,100
Virginia,VSCIAll,645,86.29745305,99.97244458,99.9228558,100
Virginia,VSCIAll,646,88.14,100,100,100
James Basin,VSCIAll,1,28.685,0.554146568,0,1.536711149
James Basin,VSCIAll,2,33.1923545,2.939711089,0,6.975297458
James Basin,VSCIAll,3,38.35318571,3.493857657,0,7.506846523
James Basin,VSCIAll,4,38.53168593,3.903432243,0,7.976743552
James Basin,VSCIAll,5,39.005,6.288996764,1.195139922,11.38285361
James Basin,VSCIAll,6,42.3708741,6.843143332,1.695682112,11.99060455
James Basin,VSCIAll,7,43.38645102,9.228707853,2.904585455,15.55283025
James Basin,VSCIAll,8,43.66218847,9.353748009,3.04178046,15.66571556
James Basin,VSCIAll,9,44.2504889,9.478788165,3.162408419,15.79516791
James Basin,VSCIAll,10,46.68907088,9.888362751,3.521229871,16.25549563
James Basin,VSCIAll,11,46.90739435,10.29793734,3.899895972,16.6959787
James Basin,VSCIAll,12,47.04,10.42297749,4.02199716,16.82395783
James Basin,VSCIAll,13,47.11105353,10.68039044,4.272336569,17.08844431
James Basin,VSCIAll,14,47.70668057,11.23453701,4.756548411,17.7125256
James Basin,VSCIAll,15,48.12623032,11.35957716,4.873861226,17.8452931
James Basin,VSCIAll,16,48.775,12.15476533,5.53954019,18.76999048
James Basin,VSCIAll,17,49.73,14.54032986,7.349317674,21.73134204
James Basin,VSCIAll,18,49.885,14.7977428,7.582555854,22.01292975
James Basin,VSCIAll,19,49.975,15.35188937,8.094273036,22.6095057
James Basin,VSCIAll,20,50.36,15.47692952,8.217969646,22.7358894
James Basin,VSCIAll,21,50.64,15.88650411,8.583693238,23.18931498
James Basin,VSCIAll,22,50.69802474,16.2960787,8.964228854,23.62792854
James Basin,VSCIAll,23,52.01,16.85022526,9.486804124,24.21364641
James Basin,VSCIAll,24,53.715,17.40437183,10.06652147,24.74222219
James Basin,VSCIAll,25,54.52115731,17.9585184,10.58261742,25.33441939
James Basin,VSCIAll,26,54.89060551,18.51266497,11.12256472,25.90276522
James Basin,VSCIAll,27,55.52141588,19.06681154,11.64190753,26.49171555
James Basin,VSCIAll,28,55.52667594,19.62095811,12.20563074,27.03628548
James Basin,VSCIAll,29,55.57168903,20.17510468,12.7115676,27.63864175
James Basin,VSCIAll,30,56.47,20.43251762,12.96905884,27.8959764
James Basin,VSCIAll,31,56.67869136,22.81808214,15.0874573,30.54870698
James Basin,VSCIAll,32,57.04,23.22765673,15.49319292,30.96212053
James Basin,VSCIAll,33,57.17,24.0228449,16.26745044,31.77823936
James Basin,VSCIAll,34,57.225,24.57699147,16.77474128,32.37924165
James Basin,VSCIAll,35,57.51,24.70203162,16.89629496,32.50776829
James Basin,VSCIAll,36,57.72884686,25.11160621,17.26019544,32.96301698
James Basin,VSCIAll,37,58.47370048,25.23664637,17.39143259,33.08186014
James Basin,VSCIAll,38,58.71124308,25.64622095,17.76317016,33.52927174
James Basin,VSCIAll,39,58.765,26.20036752,18.28427545,34.11645959
James Basin,VSCIAll,40,59.015,26.75451409,18.80961219,34.69941599
James Basin,VSCIAll,41,59.06068573,27.16408868,19.19360648,35.13457087
